,P1eff,P2eff,P3eff,P4eff,P5eff,SSP1,SSP2,SSP3,SSP4,SSP5,cc,tri,elev,For_Evergr,cell_id
1358,20,4,0,0,0,P1,P2,P3,P4,P5,44.83235663,2.615312441,1755.681898,0.814,6032
1359,20,36,36,36,36,P1,P2,P3,P4,P5,38.11343221,1.070791893,2290.454064,0.991,6033
1360,20,36,36,36,36,P1,P2,P3,P4,P5,38.55413613,1.624155564,2298.005291,0.974,6033
1361,0,0,20,36,36,P1,P2,P3,P4,P5,48.50010462,3.311761118,798.7936508,0.731,6061
1362,0,0,20,36,36,P1,P2,P3,P4,P5,47.97950648,3.777092325,911.9541446,0.216,6061
1363,14,36,36,36,36,P1,P2,P3,P4,P5,45.3383553,1.614702571,2093.797891,1,6064
1364,14,36,36,36,36,P1,P2,P3,P4,P5,43.74963397,1.5418465,2120.555556,0.942,6064
1365,14,36,36,36,36,P1,P2,P3,P4,P5,34.28825623,1.886352974,2380.791228,0.957,6065
1366,14,36,36,36,36,P1,P2,P3,P4,P5,39.75052323,1.292878589,2425.195079,0.977,6065
1367,0,0,26,36,36,P1,P2,P3,P4,P5,39.93679364,2.349854569,1300.515845,0.795,6074
1368,0,0,26,36,36,P1,P2,P3,P4,P5,39.77889447,2.54484894,1295.667838,0.794,6074
1369,0,14,36,36,36,P1,P2,P3,P4,P5,42.60129761,1.792573654,1308.758377,0.977,6075
1370,0,26,36,36,36,P1,P2,P3,P4,P5,53.44363104,3.651482454,1429.87478,0.977,6109
1371,0,26,45,36,36,P1,P2,P3,P4,P5,36.3078694,1.665063802,1336.892035,0.883,6109
1372,0,32,36,36,36,P1,P2,P3,P4,P5,47.78947368,2.837188028,1437.318102,0.976,6110
1373,0,32,36,36,36,P1,P2,P3,P4,P5,48.42276252,2.61702477,1423.987522,0.961,6110
1374,14,36,36,36,36,P1,P2,P3,P4,P5,34.83912134,1.317370892,2313.039146,0.893,6128
1375,14,36,36,36,36,P1,P2,P3,P4,P5,34.34520318,1.451596244,2310.680141,0.901,6128
1376,16,36,36,36,36,P1,P2,P3,P4,P5,42.78779009,0.930680751,2406.617284,0.996,6147
1377,16,36,36,45,36,P1,P2,P3,P4,P5,39.13849372,0.973618681,2429.998227,0.968,6147
1378,0,26,36,36,36,P1,P2,P3,P4,P5,45.57217573,2.626549296,1293.59051,0.736,6159
1379,0,26,36,36,36,P1,P2,P3,P4,P5,47.25946851,3.20841947,1223.469858,0.938,6159
1380,0,26,36,36,36,P1,P2,P3,P4,P5,33.38342403,1.996969555,565.037234,0.552,6173
1381,0,26,36,36,36,P1,P2,P3,P4,P5,37.43721222,1.907207292,643.3776596,0.699,6173
1382,0,26,36,36,36,P1,P2,P3,P4,P5,16.02384937,1.464148016,465.6897163,0,6174
1383,0,26,36,36,36,P1,P2,P3,P4,P5,32.57544007,2.535120278,537.4929577,0.487,6174
1384,20,36,36,36,36,P1,P2,P3,P4,P5,35.77987027,0.754137672,2298.133215,0.795,6180
1385,19,36,36,36,36,P1,P2,P3,P4,P5,32.04330544,1.144418845,2312.333919,0.727,6180
1386,15,36,36,36,36,P1,P2,P3,P4,P5,50.35526316,1.697440241,2242.463845,1,6199
1387,14,36,36,36,36,P1,P2,P3,P4,P5,42.93189438,1.661157608,2434.453427,0.996,6199
1388,20,36,45,45,36,P1,P2,P3,P4,P5,38.76857083,1.525785808,2137.150977,0.767,6234
1389,20,36,36,36,36,P1,P2,P3,P4,P5,44.00692259,1.594038208,2136.005291,0.836,6234
1390,32,36,36,36,45,P1,P2,P3,P4,P5,31.74027604,1.200381141,2532.299115,0.608,6257
1391,32,36,36,36,36,P1,P2,P3,P4,P5,33.83190466,1.704098438,2578.154804,0.625,6257
1392,0,32,36,36,36,P1,P2,P3,P4,P5,48.9427018,1.724590627,1090.763766,0.953,6284
1393,0,41,36,36,36,P1,P2,P3,P4,P5,40.73273336,1.682406362,1196.750442,0.985,6284
1394,20,16,0,0,0,P1,P2,P3,P4,P5,59.23157454,2.133352155,1727.973118,0.974,6287
1395,20,36,36,36,36,P1,P2,P3,P4,P5,51.89305149,2.583121589,1695.636204,0.961,6287
1396,20,45,36,36,36,P1,P2,P3,P4,P5,50.93266416,1.281785244,1904.585237,0.937,6307
1397,20,36,36,36,36,P1,P2,P3,P4,P5,46.8860733,1.499435347,1860.991182,0.856,6307
1398,20,36,36,36,36,P1,P2,P3,P4,P5,28.50219803,0.905961575,1935.458554,0.482,6308
1399,20,36,36,36,36,P1,P2,P3,P4,P5,34.3007739,1.878884912,1927.910873,0.719,6308
1400,20,36,36,36,36,P1,P2,P3,P4,P5,48.10334728,2.372599322,2068.01773,1,6309
1401,20,36,36,36,36,P1,P2,P3,P4,P5,45.86030949,2.65264174,2158.158082,0.955,6309
1402,32,36,36,36,36,P1,P2,P3,P4,P5,18.46369533,2.566796949,2499.412698,0.162,6313
1403,32,36,36,36,36,P1,P2,P3,P4,P5,22.83741368,3.56698869,2512.176471,0.297,6313
1404,0,32,36,36,36,P1,P2,P3,P4,P5,49.92700272,1.627590918,1247.399287,0.968,6322
1405,0,32,36,36,36,P1,P2,P3,P4,P5,52.26537014,1.580853268,1161.973545,0.93,6322
1406,20,36,36,36,36,P1,P2,P3,P4,P5,38.86297926,1.952120641,2399.367311,1,6329
1407,20,36,36,36,36,P1,P2,P3,P4,P5,40.31115296,1.605207352,2465.641208,0.989,6329
1408,2,0,0,0,0,P1,P2,P3,P4,P5,43.85064935,2.033154122,1144.683656,0.953,6365
1409,14,36,36,36,36,P1,P2,P3,P4,P5,47.53299811,2.16795476,1156.768271,0.94,6365
1410,4,0,0,0,0,P1,P2,P3,P4,P5,52.79377351,2.151598755,1543.881508,0.979,6366
1411,32,36,36,36,36,P1,P2,P3,P4,P5,59.45949341,1.869203582,1767.43739,0.966,6366
1412,20,36,36,36,36,P1,P2,P3,P4,P5,50.84951863,1.45299246,1759.095575,0.957,6367
1413,20,36,36,36,36,P1,P2,P3,P4,P5,48.86386449,1.581965667,1745.899471,1,6367
1414,14,36,36,36,36,P1,P2,P3,P4,P5,50.39246073,1.80166478,1443.473404,0.96,6385
1415,14,45,36,36,36,P1,P2,P3,P4,P5,44.85062762,1.343637908,1379.864198,0.981,6385
1416,26,36,36,36,36,P1,P2,P3,P4,P5,46.96587817,2.268963726,1928.745614,0.975,6411
1417,26,36,45,36,45,P1,P2,P3,P4,P5,49.39778196,3.004461756,1897.805654,0.998,6411
1418,20,36,36,36,36,P1,P2,P3,P4,P5,41.05874974,1.369591914,2266.082892,1,6413
1419,16,0,0,0,0,P1,P2,P3,P4,P5,42.10309494,1.86907236,2271.409253,0.961,6413
1420,32,36,36,36,36,P1,P2,P3,P4,P5,38.80665411,1.720385415,2390.569892,1,6414
1421,32,36,36,36,36,P1,P2,P3,P4,P5,34.03888773,1.225817117,2424.369069,0.981,6414
1422,36,36,36,36,36,P1,P2,P3,P4,P5,43.55406819,1.980209711,1191.835979,0.871,6429
1423,36,36,36,36,36,P1,P2,P3,P4,P5,51.68682008,1.625519554,1083.72549,0.936,6429
1424,45,36,36,36,45,P1,P2,P3,P4,P5,56.08251309,3.067471188,1010.060391,0.991,6430
1425,36,36,45,36,36,P1,P2,P3,P4,P5,52.47593135,2.168831476,1191.419753,0.932,6430
1426,20,36,36,36,36,P1,P2,P3,P4,P5,56.6460251,1.825902135,1644.943563,1,6453
1427,20,36,4,0,0,P1,P2,P3,P4,P5,64.52976939,2.035613074,1654.346831,1,6453
1428,26,36,36,36,36,P1,P2,P3,P4,P5,38.48692195,1.831758927,2294.859649,0.942,6496
1429,26,36,36,36,36,P1,P2,P3,P4,P5,49.73659966,1.883785188,2162.565905,0.998,6496
1430,26,36,36,36,36,P1,P2,P3,P4,P5,32.08619247,1.781976195,2273.361702,0.595,6497
1431,26,36,36,36,36,P1,P2,P3,P4,P5,41.49560853,1.397175515,2323.869489,0.959,6497
1432,32,36,36,36,36,P1,P2,P3,P4,P5,46.87958115,1.367419233,2321.094737,0.987,6499
1433,32,36,36,36,36,P1,P2,P3,P4,P5,43.09043333,1.817612885,2365.188049,0.994,6499
1434,36,36,36,36,36,P1,P2,P3,P4,P5,45.71016311,2.755856792,626.5823009,0.762,6530
1435,36,36,36,36,36,P1,P2,P3,P4,P5,50.7244342,2.736538825,673.0762411,0.833,6530
1436,26,36,36,36,36,P1,P2,P3,P4,P5,63.47176913,3.329539014,1539.59319,0.97,6552
1437,26,36,36,36,36,P1,P2,P3,P4,P5,37.94601381,2.313432836,2220.217314,0.743,6553
1438,26,36,36,36,36,P1,P2,P3,P4,P5,48.54020101,1.844960325,2175.863475,0.913,6553
1439,36,36,36,36,36,P1,P2,P3,P4,P5,40.80799832,2.547562819,2037.395062,0.75,6554
1440,36,36,36,36,36,P1,P2,P3,P4,P5,37.88774869,3.30027867,2046.639432,0.709,6554
1441,26,36,36,36,36,P1,P2,P3,P4,P5,37.61855024,1.554978273,414.4884135,0.308,6555
1442,26,36,36,36,36,P1,P2,P3,P4,P5,33.9086337,1.127645003,403.846831,0.411,6555
1443,36,36,36,36,35,P1,P2,P3,P4,P5,28.27322176,3.82139146,983.2508772,0.253,6605
1444,36,36,36,40,35,P1,P2,P3,P4,P5,25.12311558,3.177569431,1005.516874,0.293,6605
1445,14,36,36,36,36,P1,P2,P3,P4,P5,49.28900042,2.600297563,808.399287,0.691,6627
1446,14,36,45,36,36,P1,P2,P3,P4,P5,46.91300711,3.498181561,1951.285205,0.529,6627
1447,36,36,36,36,36,P1,P2,P3,P4,P5,43.11229611,2.448233516,2004.593583,0.488,6629
1448,36,36,36,36,35,P1,P2,P3,P4,P5,16.51809245,1.950780511,562.4717314,0.209,6728
1449,34,36,36,36,34,P1,P2,P3,P4,P5,15.33166039,2.398273415,563.6431095,0.091,6728
1450,36,36,35,35,35,P1,P2,P3,P4,P5,21.91818372,3.4762772,375.14082,0.154,6752
1451,36,36,35,35,33,P1,P2,P3,P4,P5,17.56127143,2.813576159,369.112478,0.226,6752
1452,36,36,36,36,28,P1,P2,P3,P4,P5,37.38791301,2.292360454,2083.782918,0.142,6762
1453,36,36,34,36,28,P1,P2,P3,P4,P5,34.88258686,2.754777673,2190.664323,0.155,6762
1454,36,36,34,36,34,P1,P2,P3,P4,P5,45.25999581,3.862630085,2095.297153,0.532,6827
1455,36,36,36,36,35,P1,P2,P3,P4,P5,51.1692501,2.703784295,2243.728873,0.923,6827
1456,36,36,36,36,16,P1,P2,P3,P4,P5,44.60967945,4.828051088,1750.463972,0.425,6828
1457,36,36,45,36,16,P1,P2,P3,P4,P5,45.6145964,4.348344371,1813.56942,0.479,6828
1458,36,36,36,36,28,P1,P2,P3,P4,P5,31.01150146,3.358278146,1490.384342,0.026,6842
1459,36,36,36,36,28,P1,P2,P3,P4,P5,39.20020942,3.908869442,1717.022968,0.102,6842
1460,36,36,22,0,0,P1,P2,P3,P4,P5,34.25523013,2.973935667,795.1734513,0,6850
1461,36,36,22,0,0,P1,P2,P3,P4,P5,38.64800501,2.383916746,725.7168142,0.33,6850
1462,36,36,36,36,45,P1,P2,P3,P4,P5,35.76792808,1.52038789,2021.623902,0.216,6870
1463,36,36,36,36,36,P1,P2,P3,P4,P5,42.23933054,1.769441816,1946.046018,0.149,6870
1464,36,36,36,36,16,P1,P2,P3,P4,P5,36.64543168,3.454115421,1613.734622,0.507,6880
1465,36,36,36,36,16,P1,P2,P3,P4,P5,46.7938468,3.315160833,1613.809609,0.629,6880
1466,36,36,36,36,22,P1,P2,P3,P4,P5,42.70341647,3.775070956,1972.312611,0.507,6881
1467,36,36,36,36,22,P1,P2,P3,P4,P5,47.86500628,4.871192053,2039.015986,0.504,6881
1468,36,36,36,36,20,P1,P2,P3,P4,P5,46.85684387,2.820080416,1498.161348,0.732,6895
1469,36,36,36,34,20,P1,P2,P3,P4,P5,46.77247014,3.647729423,1603.258803,0.488,6895
1470,36,36,36,36,16,P1,P2,P3,P4,P5,41.00774383,1.917194891,1484.294849,0.596,6896
1471,36,36,36,36,16,P1,P2,P3,P4,P5,34.54830615,3.675567644,1539.063269,0.645,6896
1472,36,36,22,0,0,P1,P2,P3,P4,P5,60.24910957,3.924597919,1427.151675,0.662,6901
1473,36,36,22,0,0,P1,P2,P3,P4,P5,54.79074152,3.357284768,1496.858907,0.36,6901
1474,36,36,22,0,0,P1,P2,P3,P4,P5,34.26955249,2.888197729,1212.916961,0.071,6903
1475,36,36,22,0,0,P1,P2,P3,P4,P5,30.9920552,1.60359508,1134.426549,0.31,6903
1476,36,36,22,0,0,P1,P2,P3,P4,P5,49.26601088,1.93807947,1441.217082,0.9,6935
1477,36,36,36,4,0,P1,P2,P3,P4,P5,45.26050596,1.253027436,1772.580531,0.925,6939
1478,36,36,36,4,0,P1,P2,P3,P4,P5,51.45334728,1.420458846,1840.008834,0.994,6939
1479,36,36,36,36,28,P1,P2,P3,P4,P5,46.5827579,2.528807947,2220.081851,0.998,6940
1480,36,36,36,36,28,P1,P2,P3,P4,P5,42.70989333,2.047658467,2303.655536,0.991,6940
1481,36,36,36,45,30,P1,P2,P3,P4,P5,41.41000419,1.519796594,2470.901235,0.981,6943
1482,36,36,36,36,34,P1,P2,P3,P4,P5,44.21325528,1.974219489,2492.259717,0.976,6943
1483,36,36,22,0,0,P1,P2,P3,P4,P5,31.95938874,2.845742668,1461.994671,0,6953
1484,36,36,22,0,0,P1,P2,P3,P4,P5,37.87364017,2.655818354,1582.249117,0.192,6953
1485,36,36,16,0,0,P1,P2,P3,P4,P5,43.97425162,2.120789972,1964.962567,0.947,6983
1486,36,36,16,0,0,P1,P2,P3,P4,P5,44.75742367,1.898580889,1971.202822,0.828,6983
1487,36,36,36,36,34,P1,P2,P3,P4,P5,37.37767072,2.589687796,2135.647585,0.881,6984
1488,36,36,36,36,30,P1,P2,P3,P4,P5,39.92610425,1.901868496,2228.902655,0.867,6984
1489,36,36,36,36,28,P1,P2,P3,P4,P5,51.5237398,1.887582781,2109.231858,0.977,6985
1490,36,34,36,36,28,P1,P2,P3,P4,P5,49.33430901,1.701844844,2138.307965,1,6985
1491,36,36,36,36,34,P1,P2,P3,P4,P5,32.63350785,1.077270577,2357.897707,0.682,6986
1492,34,36,36,36,34,P1,P2,P3,P4,P5,25.77505754,1.386802271,2472.829485,0.503,6986
1493,36,36,36,36,34,P1,P2,P3,P4,P5,42.42136126,2.398415326,2278.544974,0.908,6987
1494,36,36,36,36,34,P1,P2,P3,P4,P5,37.71572116,2.375331126,2242.975395,0.818,6987
1495,0,20,36,36,36,P1,P2,P3,P4,P5,37.47475382,2.306547055,2152.629174,0.834,6998
1496,0,20,36,36,36,P1,P2,P3,P4,P5,41.68160871,1.995384397,2097.514991,0.803,6998
1497,36,36,36,4,0,P1,P2,P3,P4,P5,62.58919598,2.874289907,1443.68206,0.983,7023
1498,36,36,36,4,0,P1,P2,P3,P4,P5,57.18103809,3.565020829,1527.540925,0.962,7023
1499,36,36,36,4,0,P1,P2,P3,P4,P5,56.13089005,2.363567506,1669.098418,0.981,7024
1500,36,36,36,4,0,P1,P2,P3,P4,P5,53.56398996,1.997491005,1555.521968,1,7024
1501,36,36,16,0,0,P1,P2,P3,P4,P5,48.2409891,3.276084075,2255.624779,0.945,7039
1502,36,36,16,0,0,P1,P2,P3,P4,P5,40.47716799,3.300700625,2307.080357,0.899,7039
1503,0,20,36,36,36,P1,P2,P3,P4,P5,41.69312945,1.683772013,2280.005272,0.906,7040
1504,0,20,36,36,36,P1,P2,P3,P4,P5,40.71248952,1.337341413,2212.634446,0.838,7040
1505,0,14,36,36,36,P1,P2,P3,P4,P5,38.14659138,1.437819542,2823.941901,0.829,7055
1506,0,14,36,36,36,P1,P2,P3,P4,P5,29.23923045,1.677925582,2861.766372,0.724,7055
1507,36,36,34,0,0,P1,P2,P3,P4,P5,55.64146597,1.79433346,1507.516874,1,7069
1508,36,36,36,4,0,P1,P2,P3,P4,P5,49.64396479,1.740603105,1476.833922,0.996,7069
1509,36,36,36,36,4,P1,P2,P3,P4,P5,65.51097637,2.325222496,1621.557319,0.945,7070
1510,24,0,0,0,0,P1,P2,P3,P4,P5,66.77496337,2.780841697,1602.644876,0.949,7070
1511,0,20,36,36,36,P1,P2,P3,P4,P5,48.30811151,2.129000189,2135.444248,0.964,7071
1512,0,20,45,36,36,P1,P2,P3,P4,P5,43.42851162,2.248437796,2151.489247,0.925,7071
1513,36,36,16,0,0,P1,P2,P3,P4,P5,50.29229481,1.628148078,2082.15371,0.941,7080
1514,36,36,16,0,0,P1,P2,P3,P4,P5,45.5717578,2.051126681,2106.375221,0.864,7080
1515,0,14,36,36,36,P1,P2,P3,P4,P5,46.94600251,2.656835827,2497.060606,0.964,7090
1516,0,14,36,45,36,P1,P2,P3,P4,P5,41.5088968,1.579956448,2643.824561,0.891,7090
1517,36,36,36,4,0,P1,P2,P3,P4,P5,52.28763103,2.443192577,1363.963093,0.915,7095
1518,36,36,36,4,0,P1,P2,P3,P4,P5,49.67133891,1.813316607,1373.967972,0.985,7095
1519,36,36,45,36,0,P1,P2,P3,P4,P5,45.00544845,3.630396705,2228.014159,0.684,7109
1520,36,36,36,36,4,P1,P2,P3,P4,P5,38.41786985,4.865011361,2250.811287,0.417,7109
1521,36,36,16,0,0,P1,P2,P3,P4,P5,47.86168655,3.093400871,2154.206349,0.741,7115
1522,36,36,16,0,0,P1,P2,P3,P4,P5,43.57331102,1.661995834,2105.817052,0.904,7115
1523,36,36,10,0,0,P1,P2,P3,P4,P5,36.69266247,1.672055482,2181.949033,0.568,7116
1524,36,36,10,0,0,P1,P2,P3,P4,P5,48.28087066,2.208719939,2125.87389,0.937,7116
1525,36,36,36,22,0,P1,P2,P3,P4,P5,38.46448774,2.298712365,2596.996473,0.978,7133
1526,36,36,36,22,0,P1,P2,P3,P4,P5,39.5379137,2.173783374,2469.495606,0.957,7133
1527,36,36,36,22,0,P1,P2,P3,P4,P5,44.23693015,3.410934243,2800.913978,0.788,7134
1528,36,36,36,22,0,P1,P2,P3,P4,P5,35.33953975,2.536313246,2821.349736,0.677,7134
1529,36,36,36,36,36,P1,P2,P3,P4,P5,69.72023436,3.17186611,1597.266667,1,7139
1530,36,36,10,0,0,P1,P2,P3,P4,P5,65.75533696,3.308312773,1571.373239,0.924,7156
1531,36,45,10,0,0,P1,P2,P3,P4,P5,41.93308239,1.737853483,2101.613191,0.934,7157
1532,36,36,10,0,0,P1,P2,P3,P4,P5,41.55376569,1.911415828,2127.69395,0.842,7157
1533,36,36,10,0,0,P1,P2,P3,P4,P5,51.38630653,4.210001898,942.1232394,0.358,7179
1535,36,36,36,16,0,P1,P2,P3,P4,P5,60.32579564,3.497010818,1153.932981,0.467,7180
1536,36,36,36,16,0,P1,P2,P3,P4,P5,64.16195265,5.112094325,1209.563055,0.81,7180
1537,36,36,10,0,0,P1,P2,P3,P4,P5,44.21803725,2.576651167,636.665493,0.304,7193
1538,45,36,10,0,0,P1,P2,P3,P4,P5,44.94179229,2.363944771,664.3161634,0.129,7193
1539,0,32,36,36,36,P1,P2,P3,P4,P5,64.93617912,4.619038571,1174.921847,0.756,7202
1540,0,32,36,36,36,P1,P2,P3,P4,P5,61.00752666,5.485037051,1267.130053,0.642,7202
1541,14,36,36,36,36,P1,P2,P3,P4,P5,43.03576658,2.80833175,2608.608541,0.975,7212
1542,14,36,36,36,36,P1,P2,P3,P4,P5,40.74320368,2.749524986,2654.475936,0.934,7212
1543,26,36,36,36,36,P1,P2,P3,P4,P5,39.47782427,2.850204256,2540.506217,0.861,7214
1544,26,36,36,36,36,P1,P2,P3,P4,P5,40.81978206,3.06899582,2463.536412,0.946,7214
1545,36,36,10,0,0,P1,P2,P3,P4,P5,32.78510149,2.16998385,484.5202109,0.085,7216
1546,36,36,10,0,0,P1,P2,P3,P4,P5,32.46772842,2.501401292,533.1739895,0.047,7216
1547,32,36,36,36,36,P1,P2,P3,P4,P5,49.97338084,2.842034011,2022.258348,0.994,7231
1548,32,36,36,36,36,P1,P2,P3,P4,P5,55.47694887,2.364644689,1970.657293,0.921,7231
1549,32,36,36,36,36,P1,P2,P3,P4,P5,44.70376569,3.529593388,2273.449016,0.705,7232
1550,32,36,36,36,36,P1,P2,P3,P4,P5,51.34365196,4.027930838,2165.466667,0.976,7232
1551,26,35,34,35,36,P1,P2,P3,P4,P5,26.0261561,4.587877636,2626.583774,0.495,7233
1552,26,36,36,36,36,P1,P2,P3,P4,P5,19.38044389,4.107376971,2753.885099,0.372,7233
1553,32,36,45,36,36,P1,P2,P3,P4,P5,61.37374582,3.649083222,1686.047452,0.526,7241
1554,32,34,36,36,36,P1,P2,P3,P4,P5,67.16041885,3.742779783,1601.541446,0.667,7241
1555,32,36,36,36,36,P1,P2,P3,P4,P5,35.46350136,2.879302149,2822.650089,0.663,7249
1556,32,36,36,36,36,P1,P2,P3,P4,P5,29.43713328,2.604630158,2824.978873,0.533,7249
1557,20,36,36,36,36,P1,P2,P3,P4,P5,48.07975717,4.547561323,1308.159858,0.251,7251
1558,20,36,45,36,36,P1,P2,P3,P4,P5,51.37220013,4.090891805,1250.760638,0.199,7251
1559,20,36,36,36,36,P1,P2,P3,P4,P5,42.24607659,4.093530139,2511.717082,0.977,7253
1560,20,36,4,0,0,P1,P2,P3,P4,P5,40.79213718,2.709284084,2584.574956,0.972,7253
1561,0,26,36,36,36,P1,P2,P3,P4,P5,54.098031,3.648549001,1180.245081,0.709,7319
1562,0,26,36,36,36,P1,P2,P3,P4,P5,60.89838676,3.577283539,1367.612389,0.894,7319
1563,0,26,36,36,36,P1,P2,P3,P4,P5,62.25460251,3.491222645,2060.12522,1,7341
1564,0,26,36,36,36,P1,P2,P3,P4,P5,57.64880703,3.12340628,2099.902482,1,7341
1565,36,36,36,35,0,P1,P2,P3,P4,P5,57.16537738,2.856829035,2019.640071,0.924,7619
1566,36,36,36,36,10,P1,P2,P3,P4,P5,56.92463889,2.653724928,1924.863958,1,7619
1567,36,36,36,36,10,P1,P2,P3,P4,P5,52.54593011,2.872540592,2265.888496,0.983,7640
1568,36,36,36,36,10,P1,P2,P3,P4,P5,50.17151832,2.145988539,2284.366667,0.983,7640
1569,36,36,36,28,0,P1,P2,P3,P4,P5,24.17304875,1.254083095,2631.991182,0.783,7652
1570,45,36,36,19,0,P1,P2,P3,P4,P5,28.04314136,1.704035339,2611.05516,0.764,7652
1571,36,36,36,36,10,P1,P2,P3,P4,P5,46.74806607,1.968600764,2281.934513,0.953,7660
1572,36,36,36,36,10,P1,P2,P3,P4,P5,43.6749634,1.489231137,2334.402135,0.979,7660
1573,36,36,36,28,0,P1,P2,P3,P4,P5,29.89314896,1.300405922,2773.209877,0.854,7697
1574,36,36,36,28,0,P1,P2,P3,P4,P5,34.27731268,1.397086915,2754.910839,0.918,7697
1575,36,36,36,36,10,P1,P2,P3,P4,P5,48.80841709,1.212655205,1990.759649,0.886,7699
1576,36,36,36,36,10,P1,P2,P3,P4,P5,48.18292172,1.586938873,1997.849558,0.974,7699
1577,45,36,36,34,0,P1,P2,P3,P4,P5,49.78616221,1.515281757,1810.405263,0.914,7710
1578,36,36,36,34,0,P1,P2,P3,P4,P5,50.95750471,1.814135626,1744.209591,0.921,7710
1579,36,36,36,28,0,P1,P2,P3,P4,P5,30.27596315,2.26991404,1921.879646,0,7714
1580,36,36,36,28,0,P1,P2,P3,P4,P5,37.69312945,1.97965616,2040.332746,0.292,7714
1581,36,36,36,34,0,P1,P2,P3,P4,P5,51.15278359,2.031948424,1580.830088,0.81,7736
1582,36,45,36,34,0,P1,P2,P3,P4,P5,49.63119381,1.993481375,1558.941593,0.855,7736
1583,36,36,36,34,0,P1,P2,P3,P4,P5,52.97506809,2.072707736,2023.239016,0.938,7737
1584,45,36,36,34,0,P1,P2,P3,P4,P5,48.0508794,1.908667622,2014.779541,0.972,7737
1585,36,36,36,28,0,P1,P2,P3,P4,P5,29.66065814,1.991809933,2394.291815,0.237,7742
1586,45,36,36,24,0,P1,P2,P3,P4,P5,28.07528231,1.550716332,2338.864769,0.195,7742
1587,36,36,36,24,0,P1,P2,P3,P4,P5,39.3737162,2.115441598,2404.80177,0.869,7769
1588,36,36,36,28,0,P1,P2,P3,P4,P5,40.58547813,2.130830625,2376.112478,0.895,7769
1589,36,36,36,34,0,P1,P2,P3,P4,P5,44.69356187,1.255950105,2402.918871,0.906,7770
1590,36,36,36,34,0,P1,P2,P3,P4,P5,44.91645729,1.432155156,2408.857394,0.926,7770
1591,36,36,36,28,0,P1,P2,P3,P4,P5,54.65613888,2.504615458,1597.008897,1,7781
1592,36,36,36,28,0,P1,P2,P3,P4,P5,45.73567545,2.232327339,1407.852632,0.855,7781
1593,36,36,36,34,0,P1,P2,P3,P4,P5,30.52594142,3.032140807,2509.931338,0.671,7798
1594,36,36,36,34,0,P1,P2,P3,P4,P5,29.69233989,2.271985646,2560.802469,0.549,7798
1595,36,36,34,34,0,P1,P2,P3,P4,P5,52.29458499,2.284412665,2294.590829,0.983,7803
1596,36,36,36,34,0,P1,P2,P3,P4,P5,45.23697971,1.580734647,2287.540493,0.951,7803
1597,36,36,36,34,0,P1,P2,P3,P4,P5,30.55959849,1.446886359,2078.694737,0.555,7804
1598,36,36,36,34,0,P1,P2,P3,P4,P5,20.0798996,1.953881869,2124.292254,0.019,7804
1599,36,36,45,28,0,P1,P2,P3,P4,P5,48.94682855,2.559759717,1294.302491,0.845,7812
1600,36,36,36,28,0,P1,P2,P3,P4,P5,44.72307049,2.277929351,1313.480565,0.518,7812
1601,36,36,36,34,0,P1,P2,P3,P4,P5,27.39782472,1.151182271,2292.564057,0.338,7827
1602,36,36,36,34,0,P1,P2,P3,P4,P5,33.91975697,0.724128853,2292.480565,0.624,7827
1603,36,36,36,34,0,P1,P2,P3,P4,P5,38.5452072,1.940766801,2375.531802,0.839,7828
1604,36,36,36,34,0,P1,P2,P3,P4,P5,37.64670157,1.569715681,2363.502627,0.757,7828
1605,36,36,36,34,0,P1,P2,P3,P4,P5,26.4832706,0.993897186,2171.316726,0.287,7829
1606,45,36,36,30,0,P1,P2,P3,P4,P5,29.02218037,1.025009573,2169.842756,0.311,7829
1607,36,36,36,28,0,P1,P2,P3,P4,P5,34.0529732,2.437105112,1827.565603,0.216,7832
1608,36,36,36,28,0,P1,P2,P3,P4,P5,51.88786611,1.987770438,1887.788632,0.983,7832
1609,36,36,36,34,0,P1,P2,P3,P4,P5,27.7326505,2.010003829,2146.826316,0.222,7833
1610,36,36,36,34,0,P1,P2,P3,P4,P5,17.05785297,1.422410492,1988.685965,0.22,7833
1611,36,36,36,28,0,P1,P2,P3,P4,P5,38.34288703,2.378206969,2231.602473,0.712,7851
1612,36,36,36,28,0,P1,P2,P3,P4,P5,24.46276151,1.977814474,2195.589789,0.473,7851
1613,36,36,36,28,0,P1,P2,P3,P4,P5,16.77068063,2.124592834,1942.29877,0.081,7868
1614,36,36,36,28,0,P1,P2,P3,P4,P5,15.58899812,2.543470971,2010.021314,0.015,7868
1615,36,36,36,28,0,P1,P2,P3,P4,P5,48.34407028,2.548644376,1647.251786,0.288,7871
1616,36,36,36,28,0,P1,P2,P3,P4,P5,48.44079498,3.076666986,1697.894737,0.281,7871
1617,36,36,36,28,0,P1,P2,P3,P4,P5,58.26005025,3.140028763,1917.554965,0.869,7886
1618,36,36,36,28,0,P1,P2,P3,P4,P5,59.13297094,2.776462128,2009.110526,0.964,7886
1619,36,36,36,28,0,P1,P2,P3,P4,P5,48.94476987,3.200431448,1494.419298,0.415,7892
1620,36,36,36,28,0,P1,P2,P3,P4,P5,52.01005446,2.920493768,1376.035398,0.454,7892
1621,45,36,36,24,0,P1,P2,P3,P4,P5,58.68086884,2.828379674,1924.872114,0.972,7900
