"","ID","Shrub","Grassland","For_Evergr","For_DecidMixed","cell_id","cc_cfo_mn","cbh_cfo_mn","fire1yr_high_prop","fire2_5yr_high_prop","fire6_10yr_high_prop","fire11_35yr_high_prop","fire1yr_lowmod_prop","fire2_5yr_lowmod_prop","fire6_10yr_lowmod_prop","fire11_35yr_lowmod_prop","Latitude","elev.resid","NaiveOcc"
"171","C0145_U2",0.023,0,0.966,0.011,145,75.6707087601924,1.30712941668409,0,0,0,0,0,0,0,0,39.66862381,-156.963108988842,"Unoccupied"
"172","C0146_U1",0.026,0,0.66,0,146,34.8329836340747,2.24381032312212,0,0,0,0,0,0,0,0,39.65716964,405.336808818893,"Unoccupied"
"173","C0146_U2",0.129,0,0.744,0,146,39.2919280635717,3.00920117105813,0,0,0,0,0,0,0,0,39.66255044,439.186037291567,"Unoccupied"
"174","C0148_U1",0.21,0,0.79,0,148,56.1517875810161,1.46727994982229,0.0740203193033382,0,0,0.0478955007256894,0.328011611030479,0,0,0.343976777939042,39.68890908,12.7401587188837,"Occupied"
"175","C0148_U3",0.078,0,0.92,0,148,67.9995816774733,1.5298054800251,0.251082251082251,0,0,0.00721500721500722,0.627705627705628,0,0,0.453102453102453,39.68873972,-43.0822789693387,"Occupied"
"176","C0149_U1",0.074,0,0.922,0,149,79.5228415758592,1.62049455155071,0.979827089337176,0,0,0.0446685878962536,0.0201729106628242,0,0,0.148414985590778,39.71376848,-260.429633270294,"Occupied"
"177","C0149_U2",0.265,0,0.735,0,149,74.339124973833,1.51224617961063,0.956647398843931,0,0,0.130057803468208,0.0433526011560694,0,0,0.51878612716763,39.71779589,-243.451149979319,"Occupied"
"178","C0150_U1",0.025,0,0.975,0,150,89.8863779033271,1.57710818162796,0.979768786127168,0,0,0,0.0202312138728324,0,0,0.216763005780347,39.71813041,-855.664606611255,"Unoccupied"
"179","C0151_U1",0.04,0.55,0.41,0,151,71.5807193642827,2.19615223755751,0,0,0,0,0,0.888888888888889,0,0,39.74668224,-591.531116805285,"Occupied"
"180","C0151_U2",0.009,0.754,0.237,0,151,68.0100565681961,2.67190446260214,0,0.127721335268505,0,0,0,0.802612481857765,0,0,39.73958504,-691.817461044766,"Occupied"
"181","C0152_U1",0.013,0,0.85,0,152,87.2250366338706,1.55892819761356,0.95821325648415,0.00144092219020173,0,0,0.0417867435158501,0.217579250720461,0,0.325648414985591,39.71914747,-574.962279147662,"Unoccupied"
"182","C0152_U3",0,0,0.894,0,152,84.916142557652,1.62159329140461,0.857971014492754,0,0,0,0.142028985507246,0.126086956521739,0,0.163768115942029,39.71100503,-564.331810775828,"Unoccupied"
"183","C0153_U1",0.028,0,0.972,0,153,68.4185510887772,1.68069514237856,0.971139971139971,0,0,0,0.0288600288600289,0,0,0,39.71887599,-137.770756831515,"Unoccupied"
"184","C0153_U3",0.051,0,0.949,0,153,78.3381430363865,1.66813048933501,0.979710144927536,0,0,0,0.0202898550724638,0,0,0,39.71531419,-229.48845956206,"Occupied"
"185","C0154_U1",0,0,1,0,154,74.3312421580928,1.56001672940192,0.970972423802613,0,0,0,0.0290275761973875,0,0,0,39.75029912,-23.6039077127146,"Occupied"
"186","C0154_U3",0.009,0,0.983,0.008,154,80.5612052730697,1.19250889307386,0.969653179190751,0,0,0,0.0303468208092486,0,0,0,39.74944554,-67.0629078728885,"Unoccupied"
"187","C0155_U1",0.08,0.009,0.911,0,155,58.1315568610995,3.20226605119597,0.98121387283237,0,0,0,0.0187861271676301,0,0,0,39.72292933,63.4165850365014,"Unoccupied"
"188","C0155_U3",0,0,1,0,155,59.5158929318277,2.83270598076119,1,0,0,0,0,0,0,0,39.72697462,88.8721309195881,"Unoccupied"
"189","C0156_U1",0.267,0,0.733,0,156,49.308223477715,1.61288972588408,0.17296511627907,0,0,0.247093023255814,0.0625,0,0,0.1875,39.7133582,169.256440262478,"Occupied"
"190","C0156_U2",0.462,0,0.538,0,156,48.887633396108,1.42749529190207,0.313953488372093,0,0,0.357558139534884,0.170058139534884,0,0,0.171511627906977,39.70994199,134.563467451705,"Occupied"
"191","C0157_U1",0.019,0.007,0.974,0,157,59.7659485463292,1.48839154988496,0,0,0,0,0,0,0,0,39.73371243,131.494214555522,"Occupied"
"192","C0157_U3",0,0,0.972,0,157,61.1829395776709,1.89462680326155,0,0,0,0,0,0,0,0,39.72694158,258.87351920076,"Unoccupied"
"193","C0158_U1",0,0,0.998,0,158,66.4664436546101,1.69851557599833,0,0,0,0,0,0,0,0,39.71489915,75.6964581997756,"Unoccupied"
"194","C0158_U2",0,0,1,0,158,67.5749055812002,2.23457826269408,0,0,0,0,0,0,0,0,39.70786297,185.567017301563,"Unoccupied"
"195","C0159_U1",0,0,0.919,0,159,64.3206042803189,2.01720520352497,0,0,0,0,0,0,0,0,39.77895855,-170.823950711186,"Unoccupied"
"196","C0159_U3",0,0,0.996,0,159,60.6781898177247,2.28305049235282,0,0,0,0,0,0,0,0,39.77729118,-41.7893346638674,"Unoccupied"
"197","C0161_U1",0.006,0,0.994,0,161,56.1898390131716,2.4219109345599,0.0969609261939219,0,0,0,0.270622286541245,0,0,0,39.75728419,105.398030751308,"Occupied"
"198","C0161_U2",0.032,0,0.968,0,161,54.6537737821451,1.8187330127535,0.281791907514451,0,0,0,0.465317919075145,0,0,0,39.76453575,148.126802949686,"Occupied"
"199","C0162_U1",0.087,0.008,0.906,0,162,52.8088050314465,2.80188679245283,0.940751445086705,0,0,0,0.0592485549132948,0,0,0,39.76602334,201.397670497581,"Occupied"
"200","C0162_U3",0.049,0,0.951,0,162,45.7984934086629,3.07804980121364,0.972582972582973,0,0,0,0.0274170274170274,0,0,0,39.77114524,274.845174204392,"Unoccupied"
"201","C0163_U1",0.184,0,0.816,0,163,51.3878661087866,2.0673640167364,0.952243125904486,0,0,0,0.0477568740955137,0,0,0,39.76233562,123.818985471447,"Occupied"
"202","C0163_U3",0.229,0,0.771,0,163,46.6024272860431,1.77129106507638,0.865021770682148,0,0,0,0.134978229317852,0,0,0,39.76465603,141.332961954487,"Unoccupied"
"203","C0164_U1",0.011,0,0.989,0,164,71.6039355243877,2.82415742097551,0.101010101010101,0,0,0,0.898989898989899,0,0,0,39.79513306,-25.415125926611,"Unoccupied"
"204","C0164_U3",0,0,0.822,0.178,164,82.4901591289782,1.24476549413735,0.896350364963504,0,0,0,0.103649635036496,0,0,0,39.78494318,-126.863006912969,"Unoccupied"
"205","C0165_U1",0.045,0,0.887,0,165,64.6023416265942,1.39514948776918,0.995689655172414,0,0,0,0.00431034482758621,0,0,0,39.75554477,-359.467670847841,"Occupied"
"206","C0165_U3",0.026,0,0.906,0,165,79.2121782799749,1.14856664574179,1,0,0,0,0,0,0,0,39.75634193,-361.514532695994,"Occupied"
"207","C0166_U1",0,0.874,0.123,0.004,166,55.3357725277023,3.44260924106209,0,0.39622641509434,0,0,0.0478955007256894,0.595065312046444,0,0,39.79340701,-315.711461079442,"Occupied"
"208","C0166_U3",0,0.559,0.441,0,166,68.9478752355035,3.36508268787942,0,0.0276967930029155,0,0,0.0102040816326531,0.906705539358601,0,0,39.78587648,-335.439112873486,"Unoccupied"
"209","C0167_U3",0.323,0,0.6,0,167,65.1967728415759,1.75754400670578,0.371592539454806,0,0,0.259684361549498,0.628407460545194,0,0,0.384505021520803,39.83373917,64.9313427780315,"Occupied"
"210","C0167_U4",0,0,0.885,0,167,67.7832563994964,2.56924045321024,0.0505050505050505,0,0,0,0.94949494949495,0,0,0.135642135642136,39.82837549,18.6498779141505,"Unoccupied"
"211","C0168_U1",0,0,0.974,0.026,168,78.95,2.47991631799163,0.373371924746744,0,0,0,0.626628075253256,0,0,0.149059334298119,39.81062423,-102.810916983634,"Unoccupied"
"212","C0168_U3",0.066,0.22,0.705,0.009,168,66.6071503240644,2.52853857411666,0.300578034682081,0.104046242774566,0,0,0.531791907514451,0.323699421965318,0,0,39.81060993,-110.753238512259,"Unoccupied"
"213","C0169_U1",0.009,0,0.991,0,169,60.1453098827471,2.80548576214405,0.0288600288600289,0,0,0,0.971139971139971,0,0,0,39.82489506,-110.236456129317,"Unoccupied"
"214","C0169_U3",0,0,1,0,169,61.71539104977,2.81555834378921,0.027536231884058,0,0,0,0.93768115942029,0,0,0,39.82123834,-143.243577918924,"Unoccupied"
"215","C0173_U1",0,0,1,0,173,66.2400335711288,1.92341586235837,0.12372634643377,0,0,0,0.87627365356623,0,0,0,39.81482678,41.3379938859796,"Occupied"
"216","C0173_U2",0.024,0,0.976,0,173,58.7447208864729,2.13694334099937,0.76657060518732,0,0,0,0.23342939481268,0,0,0,39.8108638,-18.1468456128325,"Unoccupied"
"217","C0176_U1",0,0,0.998,0,176,61.0163316582915,2.05799832495812,0,0,0,0,0,0,0,0,39.81233672,-26.2307868978131,"Unoccupied"
"218","C0176_U2",0,0,1,0,176,48.3393305439331,3.27364016736402,0,0,0,0,0,0,0,0,39.81358692,-21.7046714487581,"Unoccupied"
"219","C0177_U1",0.492,0,0.508,0,177,26.9855739075894,0.126698724649801,0,0,0,0.6,0,0,0,0.394202898550725,39.84844535,222.052446913173,"Occupied"
"220","C0177_U2",0.408,0,0.592,0,177,35.2216182312356,0.742839222245453,0,0,0,0.44121915820029,0,0,0,0.492017416545718,39.85018506,260.081325028735,"Occupied"
"221","C0178_U1",0.122,0,0.755,0,178,50.4016307756638,1.03700606314029,0,0,0,0.0606936416184971,0,0,0,0.0606936416184971,39.83247368,-148.566926877226,"Occupied"
"222","C0178_U3",0.017,0,0.919,0,178,65.3008572025925,1.44532720050178,0,0,0,0,0,0,0,0,39.84124846,-166.926222531384,"Unoccupied"
"223","C0179_U1",0,0,1,0,179,83.0454924874791,1.14565943238731,0.62844702467344,0,0,0,0.37155297532656,0,0,0,39.86404771,-166.197535099062,"Unoccupied"
"224","C0181_U1",0.425,0.34,0.234,0,181,37.4729673093043,2.26089689857502,0,0.0159189580318379,0,0.324167872648336,0,0.542691751085383,0,0.675832127351664,39.85466098,-443.112556940224,"Occupied"
"225","C0181_U3",0.219,0.376,0.405,0,181,47.5262497385484,3.33403053754445,0,0.0232896652110626,0,0.049490538573508,0,0.471615720524017,0,0.950509461426492,39.86363524,-326.219696290966,"Occupied"
"226","C0182_U1",0,0,0.951,0,182,55.6985355648536,3.01359832635983,0,0,0,0,0,0,0,0,39.87234073,109.484358307228,"Unoccupied"
"227","C0182_U3",0.053,0.017,0.758,0,182,42.0424508573819,1.62547051442911,0,0,0,0,0,0,0,0,39.88218835,84.4519082735474,"Unoccupied"
"228","C0183_U2",0,0,1,0,183,68.5704402515723,2.65115303983228,0,0,0,0,0,0,0,0,39.87948636,-102.406730775586,"Unoccupied"
"229","C0183_U3",0.034,0,0.966,0,183,62.9836717605192,2.41574209755076,0,0,0,0,0,0,0,0,39.87975949,-51.6679356971666,"Unoccupied"
"230","C0184_U1",0,0,0.922,0,184,52.9539652646997,3.51496128897259,0,0,0,0,0,0,0,0,39.88237455,159.697883414599,"Occupied"
"231","C0184_U2",0,0,0.936,0,184,55.4039832285115,2.59811320754717,0,0,0,0,0,0,0,0,39.87887634,198.870163042833,"Occupied"
"232","C0186_U1",0.009,0,0.985,0.006,186,70.3031380753138,1.09853556485356,0.998554913294798,0,0,0,0.00144508670520231,0,0,0,39.88900019,84.1335214997422,"Occupied"
"233","C0186_U3",0.017,0,0.983,0,186,64.8623430962343,1.77907949790795,0.874277456647399,0,0,0,0.125722543352601,0,0,0,39.88726729,185.121971785629,"Unoccupied"
"234","C0187_U1",0.047,0,0.951,0,187,60.5167504187605,1.69221105527638,0.375539568345324,0,0,0,0.584172661870504,0,0,0,39.87222544,-306.665656355398,"Unoccupied"
"235","C0187_U3",0,0,0.996,0,187,63.8457992876598,1.66352398910538,0.10632183908046,0,0,0,0.886494252873563,0,0,0,39.87713862,-272.161109116221,"Occupied"
"236","C0189_U1",0,0.009,0.991,0,189,63.9366506376751,1.57537110600042,0,0,0,0,0,0,0,0,39.87785249,159.640775513411,"Unoccupied"
"237","C0189_U3",0.119,0.045,0.836,0,189,45.9912133891213,1.65962343096234,0,0,0,0,0,0,0,0,39.8835197,231.6894512651,"Unoccupied"
"238","C0191_U1",0.121,0,0.872,0,191,38.8455743879473,2.52270349445491,0,0,0,0,0,0,0,0,39.88770405,315.471703654562,"Occupied"
"239","C0191_U3",0.019,0,0.981,0,191,45.262893081761,2.27861635220126,0,0,0,0,0,0,0,0,39.89896007,305.972091128605,"Occupied"
"240","C0192_U1",0.068,0,0.932,0,192,60.6708595387841,2.11320754716981,0,0,0,0,0,0,0,0,39.91573514,-285.491959491502,"Occupied"
"241","C0192_U3",0,0,1,0,192,75.912189002718,1.39075893790508,0,0,0,0,0,0,0,0,39.92427964,-94.7904700650318,"Unoccupied"
"242","C0193_U1",0.135,0,0.865,0,193,41.4039305874974,2.11666318210328,0,0,0,0,0,0,0,0,39.98222972,280.402731705491,"Occupied"
"243","C0193_U3",0.121,0,0.879,0,193,47.7361809045226,2.31009212730318,0,0,0,0,0,0,0,0,39.97282019,250.600522867551,"Occupied"
"244","C0195_U1",0.199,0,0.801,0,195,33.6246340443329,1.99017147636972,0,0,0,0,0,0,0,0,39.99444539,15.8719513320201,"Unoccupied"
"245","C0195_U2",0.147,0,0.853,0,195,33.2808448347972,2.42053534086156,0,0,0,0,0,0,0,0,39.99326712,48.502386110964,"Unoccupied"
"246","C0197_U1",0.009,0,0.991,0,197,65.4222222222222,2,0,0,0,0,0,0,0,0.00144927536231884,39.97265176,-203.764726051548,"Unoccupied"
"247","C0197_U2",0,0.053,0.947,0,197,72.6146116809713,2.60037680552648,0,0,0,0.00144927536231884,0,0.00289855072463768,0,0.12463768115942,39.97802487,-185.944289308472,"Unoccupied"
"248","C0199_U1",0.023,0,0.977,0,199,65.0368818105616,2.09639564124057,0,0,0,0,0,0,0.111271676300578,0,39.96028238,-284.995886920018,"Unoccupied"
"249","C0200_U1",0.096,0,0.904,0,200,42.5113302559799,2.62421317666807,0,0,0,0,0,0,0,0,39.97414979,-211.317950769459,"Unoccupied"
"250","C0200_U3",0.242,0,0.758,0,200,31.7979035639413,2.27861635220126,0,0,0,0,0,0,0.252186588921283,0,39.97103232,-266.599678202663,"Unoccupied"
"251","C0201_U1",0.021,0,0.979,0,201,66.4633584589615,2.65891959798995,0,0,0,0,0,0,0,0,39.95143384,-214.816662367869,"Unoccupied"
"252","C0201_U2",0.034,0,0.966,0,201,55.6194856784445,1.73154923688062,0,0,0,0,0,0,0,0,39.9424744,-251.916890016406,"Unoccupied"
"253","C0202_U3",0,0,1,0,202,69.305677770794,1.54577833647601,0,0,0,0,0,0,0,0,39.97489359,11.4184343622163,"Unoccupied"
"254","C0203_U1",0.231,0,0.769,0,203,44.7116512992456,1.91240569991618,0,0,0,0,0,0,0,0,39.94880134,-81.1542339626305,"Unoccupied"
"255","C0204_U1",0,0,1,0,204,37.1154811715481,3.29916317991632,0,0,0,0,0,0,0,0,39.94984435,328.11874833561,"Unoccupied"
"256","C0204_U2",0,0,1,0,204,36.6020920502092,3.66276150627615,0,0,0,0,0,0,0,0,39.95167848,375.589196026612,"Occupied"
"257","C0205_U2",0.006,0,0.994,0,205,57.6397320494034,1.94201381620264,0,0.0331890331890332,0,0,0,0.0836940836940837,0,0,40.02773499,194.376811700882,"Occupied"
"258","C0208_U1",0.009,0,0.985,0,208,66.5930500314005,2.58111785639523,0,0,0,0,0,0,0,0,40.01150964,-358.538576938226,"Unoccupied"
"259","C0208_U2",0,0,1,0,208,64.047877900899,2.72214091574326,0,0,0,0,0,0,0,0,40.01054633,-406.639555118887,"Unoccupied"
"260","C0210_U1",0.079,0,0.906,0,210,36.5614402344568,3.35315051287419,0,0,0,0,0,0,0,0,40.00572876,355.420601769624,"Occupied"
"261","C0210_U3",0.045,0,0.941,0,210,33.8426449047918,3.32914835739694,0,0,0,0,0,0,0,0,40.00041773,371.288865547656,"Occupied"
"262","C0212_U3",0.04,0,0.953,0,212,46.9849466861802,2.80472506794899,0,0,0,0,0,0,0,0,40.04463985,212.798966871986,"Unoccupied"
"263","C0213_U1",0.376,0,0.624,0,213,37.1790794979079,3.29518828451883,0,0,0.0843023255813953,0.106104651162791,0,0,0.383720930232558,0.79796511627907,40.07317427,-236.209837007629,"Occupied"
"264","C0214_U1",0.643,0,0.357,0,214,56.6984557595993,2.80550918196995,0,0,0.414739884393064,0.102601156069364,0,0,0.520231213872832,0.134393063583815,40.06369244,-222.846958105755,"Occupied"
"265","C0214_U3",0.228,0,0.772,0,214,58.4528341351182,2.8205396360594,0,0,0.101302460202605,0.131693198263386,0,0,0.487698986975398,0.523878437047757,40.0648325,-79.4890778195961,"Occupied"
"266","C0215_U1",0.124,0,0.876,0,215,52.4706498951782,2.38574423480084,0,0,0,0,0,0,0,0,40.06171679,-142.311842726487,"Unoccupied"
"267","C0215_U2",0.131,0,0.869,0,215,47.0165168304411,3.39556763537529,0,0,0,0,0,0,0,0,40.05558556,-130.721796541998,"Unoccupied"
"268","C0217_U1",0,0,1,0,217,65.9007537688442,1.8322864321608,0,0,0,0,0,0,0,0,40.02894207,81.4692352472104,"Unoccupied"
"269","C0217_U2",0,0.008,0.992,0,217,61.2728224455611,1.79899497487437,0,0,0,0,0,0,0,0,40.03413801,65.477711809293,"Unoccupied"
"270","C0218_U3",0,0,1,0,218,73.9723964868256,2.32162275198662,0,0,0,0,0,0,0,0,40.05976584,-113.04158168932,"Unoccupied"
"271","C0220_U1",0,0,1,0,220,61.9749111436337,2.24566171858666,0,0,0,0,0,0,0,0,40.10490496,333.323986259306,"Unoccupied"
"272","C0220_U3",0,0,1,0,220,60.0811206355844,2.18795734894418,0,0,0,0,0,0,0,0,40.09672273,350.615020060842,"Unoccupied"
"273","C0221_U1",0.142,0,0.858,0,221,46.2066081137599,1.98745294855709,0,0,0,0,0,0,0,0.0543633762517883,40.10400469,91.5075777104309,"Unoccupied"
"274","C0221_U3",0.076,0,0.924,0,221,52.0984911986588,1.99979044425817,0,0,0,0,0,0,0,0.0503597122302158,40.10598104,151.525976564939,"Unoccupied"
"275","C0222_U3",0.179,0,0.821,0,222,51.9811833577253,1.53501986201129,0,0,0,0,0,0,0,0,40.1062687,-267.96146797221,"Unoccupied"
"276","C0224_U2",0,0,1,0,224,65.186571846894,2.5814683120686,0,0,0,0,0,0,0,0,40.10512614,-120.123805293505,"Unoccupied"
"277","C0224_U3",0.151,0,0.849,0,224,64.9696589244612,2.19690311780707,0,0,0,0,0,0,0,0,40.09961613,-143.252383332816,"Unoccupied"
"278","C0225_U1",0.168,0.034,0.794,0,225,53.3142677561282,3.31594385082757,0,0,0.0778097982708934,0,0,0,0.755043227665706,0.0936599423631124,40.11361752,-175.942868609798,"Occupied"
"279","C0225_U3",0.479,0.015,0.506,0,225,53.1437238493724,3.44393305439331,0,0,0.236728837876614,0,0,0,0.761836441893831,0,40.11350656,-169.782656771554,"Occupied"
"280","C0227_U1",0.028,0,0.972,0,227,45.4653257909072,3.19128430756338,0,0,0,0.0028735632183908,0,0,0,0.46264367816092,40.08673188,353.068035597643,"Occupied"
"281","C0227_U3",0.064,0,0.936,0,227,38.2192614351658,3.74485942089803,0,0,0,0,0,0,0.323232323232323,0.731601731601732,40.07549612,389.970331550953,"Occupied"
"282","C0228_U1",0.009,0,0.991,0,228,59.1635641079272,1.64233423969881,0,0,0,0,0,0,0,0,40.15433901,-62.5245182083085,"Occupied"
"283","C0228_U2",0,0,1,0,228,73.5686807443027,1.95672172276814,0,0,0,0,0,0,0,0,40.15653506,-200.155888703808,"Unoccupied"
"284","C0229_U1",0,0,1,0,229,70.3603433835846,2.19221105527638,0,0,0,0,0,0,0,0,40.14815231,123.368029731173,"Unoccupied"
"285","C0229_U3",0,0,0.992,0,229,72.2481706042233,2.55383650428601,0,0,0,0,0,0,0,0.00721500721500722,40.15157451,155.08550250404,"Unoccupied"
"286","C0230_U1",0.42,0,0.58,0,230,51.2516764459346,3.90737636211232,0,0,0.164265129682997,0,0,0,0.834293948126801,0,40.11849445,-102.069533735024,"Occupied"
"287","C0230_U2",0.751,0,0.249,0,230,45.0404442581727,3.67120704107293,0,0,0.455861070911722,0,0,0,0.544138929088278,0,40.12142364,-102.644468964109,"Unoccupied"
"288","C0231_U1",0.667,0,0.265,0,231,47.2602682313495,2.66785414920369,0,0,0.489146164978292,0,0,0,0.503617945007236,0,40.10822031,-307.271091467769,"Occupied"
"289","C0233_U1",0.026,0,0.974,0,233,53.9190775681342,2.79035639412998,0,0,0,0,0,0,0,0,40.1394955,30.851390262654,"Unoccupied"
"290","C0233_U2",0.009,0,0.991,0,233,62.7981978206203,2.6464794635373,0,0,0,0,0,0,0,0,40.14521224,-38.1247860420584,"Unoccupied"
"291","C0234_U1",0,0,0.992,0,234,71.3802345058626,1.97110552763819,0,0,0,0,0,0,0,0,40.14032089,-334.943066465635,"Unoccupied"
"292","C0234_U3",0.013,0,0.987,0,234,70.0190655772051,1.66520008380473,0,0,0,0,0,0,0,0,40.14126745,-177.834795534817,"Unoccupied"
"293","C0235_U1",0,0,1,0,235,56.913179916318,1.9255230125523,0,0,0,0,0,0,0,0.00873362445414847,40.13300056,265.141058085995,"Occupied"
"294","C0235_U3",0.025,0,0.952,0,235,53.7624921597324,1.98494668618022,0,0,0,0,0,0,0,0,40.14021505,109.981242893538,"Unoccupied"
"295","C0237_U1",0.33,0.06,0.412,0,237,37.1254442818315,2.25904244198202,0,0,0,0.102011494252874,0,0,0,0.396551724137931,40.15081588,-423.411459485248,"Unoccupied"
"296","C0237_U2",0.221,0,0.703,0,237,45.6451882845188,3.40481171548117,0,0,0,0.17621776504298,0,0,0,0.808022922636103,40.15246772,-369.193063140071,"Unoccupied"
"297","C0238_U1",0.01,0,0.99,0,238,54.6141122278057,2.17881072026801,0,0,0,0,0,0,0,0,40.1597043,86.4238992848497,"Unoccupied"
"298","C0238_U2",0.002,0,0.998,0,238,58.6550209205021,2.16317991631799,0,0,0,0,0,0,0,0,40.15657931,65.4628814102093,"Unoccupied"
"299","C0239_U1",0.043,0,0.957,0,239,49.7917974471647,2.86231429169282,0,0,0,0,0,0,0,0,40.17295346,-16.4419097773097,"Unoccupied"
"300","C0239_U3",0.024,0,0.976,0,239,55.2239899518526,2.23068871676785,0,0,0,0,0,0,0,0,40.16315333,-24.8932429125579,"Unoccupied"
"301","C0240_U1",0.019,0,0.97,0,240,52.1656210790464,2.71058134671685,0,0,0,0,0,0,0,0,40.16222548,-129.489060286888,"Unoccupied"
"302","C0240_U2",0.008,0,0.992,0,240,60.2157641647502,3.0378423583525,0,0,0,0,0,0,0,0,40.15782816,-82.4360805528638,"Unoccupied"
"303","C0241_U1",0,0,1,0,241,52.3257369851558,2.25820614676981,0,0,0,0,0,0,0,0,40.15536942,160.429630353909,"Occupied"
"304","C0241_U3",0,0,1,0,241,57.0315701442609,2.27618649383232,0,0,0,0,0,0,0,0,40.16076876,130.803280076788,"Unoccupied"
"305","C0242_U1",0,0,0.701,0,242,41.7165304839723,3.35344646972554,0,0,0,0,0,0,0,0,40.17287744,155.322089720423,"Unoccupied"
"306","C0242_U2",0.004,0,0.762,0,242,47.176913425345,3.51526557925554,0,0,0,0,0,0,0,0,40.17258912,150.660204917521,"Occupied"
"307","C0243_U1",0.063,0,0.839,0,243,50.0456448911223,2.61704355108878,0,0,0,0,0,0,0,0,40.16239808,317.903234025789,"Occupied"
"308","C0243_U3",0.019,0,0.854,0,243,44.2536687631027,3.4685534591195,0,0,0,0,0,0,0,0,40.1536999,455.06537142459,"Occupied"
"309","C0244_U1",0.009,0,0.991,0,244,61.2417835461587,2.16830646849487,0,0,0,0,0,0,0,0,40.22470572,329.512022426313,"Occupied"
"310","C0244_U3",0,0,1,0,244,57.3926406021326,2.98181057913443,0,0,0,0,0,0,0,0,40.23243006,292.057034643181,"Unoccupied"
"311","C0245_U1",0.081,0,0.919,0,245,48.8480853735091,2.7704540698891,0,0,0,0,0,0,0,0.42589928057554,40.2023683,255.453804417693,"Unoccupied"
"312","C0245_U2",0,0,1,0,245,56.7275768346226,2.98599205519548,0,0,0,0,0,0,0,0,40.20408219,251.723225344088,"Unoccupied"
"313","C0246_U1",0.023,0,0.936,0,246,56.5941755709198,2.32369578881207,0,0.00432276657060519,0,0,0,0.103746397694524,0,0,40.19356711,199.396896817818,"Unoccupied"
"314","C0246_U3",0,0,1,0,246,62.4614740368509,2.17315745393635,0,0,0,0,0,0,0,0,40.19692538,285.967710077988,"Unoccupied"
"315","C0247_U1",0.074,0,0.636,0,247,40.2703494454907,2.96191671897887,0,0,0,0,0,0,0,0,40.20311321,-82.481667500259,"Occupied"
"316","C0247_U3",0,0,0.942,0,247,52.8623583718003,3.15841376416282,0,0,0,0,0,0,0,0,40.20804031,-19.6652042330317,"Unoccupied"
"317","C0248_U1",0.017,0,0.934,0,248,45.5154811715481,3.74246861924686,0,0,0,0,0,0,0,0,40.20138869,-143.122166260624,"Unoccupied"
